ID_Transaksi,Jumlah_Transaksi,Jenis_Transaksi,Lokasi,Kanal_Transaksi,Usia_Nasabah,Pekerjaan_Nasabah,Durasi_Transaksi,Saldo_Akun,Jumlah_Transaksi_Log,Kluster,Nama_Segmen
TX000910,120.86,Debit,Colorado Springs,Online,33.0,Doctor,162.0,13566.58,4.802872844820349,1,C1 - Saver 
TX000911,233.74,Debit,Boston,Online,72.0,Retired,142.0,4749.54,5.458478518671978,1,C1 - Saver 
TX000912,471.84,Debit,Raleigh,ATM,18.0,Student,138.0,1044.33,6.158757064882177,2,C2- Young & Active
TX000913,213.4,Credit,Fort Worth,Branch,73.0,Retired,100.0,2012.24,5.367843429196647,1,C1 - Saver 
TX000914,254.21,Debit,Phoenix,ATM,48.0,Engineer,46.0,2487.2,5.542086735655903,2,C2- Young & Active
TX000915,577.73,Debit,San Jose,ATM,37.0,Doctor,63.0,14977.99,6.360836047567908,1,C1 - Saver 
TX000916,170.26,Debit,Chicago,ATM,27.0,Student,265.0,1969.48,5.143182869598046,2,C2- Young & Active
TX000917,337.73,Debit,San Antonio,Online,78.0,Retired,107.0,7001.2,5.825203329860541,1,C1 - Saver 
TX000918,330.61,Credit,Nashville,Branch,64.0,Retired,113.0,2525.25,5.803959579621873,1,C1 - Saver 
TX000919,132.33,Credit,Phoenix,ATM,35.0,Engineer,47.0,7457.94,4.892827258127367,1,C1 - Saver 
TX000921,74.04,Debit,Memphis,Online,18.0,Student,66.0,1690.23,4.318021304697969,2,C2- Young & Active
TX000922,197.18,Debit,Tucson,Online,28.0,Engineer,135.0,3114.92,5.289175708630753,2,C2- Young & Active
TX000925,590.01,Debit,San Jose,Online,29.0,Doctor,140.0,9791.74,6.381832937736722,0,C0 - High Spender  
TX000926,697.82,Debit,New York,Online,44.0,Engineer,153.0,6824.0,6.5493931983426155,0,C0 - High Spender  
TX000927,302.76,Debit,Sacramento,ATM,38.0,Engineer,88.0,8583.39,5.716237915923547,1,C1 - Saver 
TX000928,148.0,Debit,Tucson,Branch,20.0,Student,35.0,1488.65,5.003946305945459,2,C2- Young & Active
TX000929,22.26,Debit,San Antonio,Branch,19.0,Student,56.0,5583.88,3.1467351470905185,2,C2- Young & Active
TX000930,0.86,Debit,Colorado Springs,ATM,25.0,Student,139.0,1357.22,0.6205764877251099,2,C2- Young & Active
TX000931,757.1,Debit,Atlanta,Branch,65.0,Doctor,203.0,10553.23,6.630815303062258,0,C0 - High Spender  
TX000932,38.81,Credit,Virginia Beach,Online,25.0,Student,145.0,1619.6,3.684118137012226,2,C2- Young & Active
TX000933,76.51,Credit,Mesa,Online,49.0,Engineer,120.0,9475.4,4.35040696029342,1,C1 - Saver 
TX000934,32.46,Debit,Charlotte,Online,31.0,Doctor,10.0,8656.18,3.510350695558678,1,C1 - Saver 
TX000935,1022.75,Credit,San Jose,Branch,62.0,Doctor,158.0,207.74,6.9312276351672795,0,C0 - High Spender  
TX000936,20.64,Debit,Charlotte,Branch,22.0,Student,59.0,949.38,3.074543453978281,2,C2- Young & Active
TX000937,662.11,Debit,Atlanta,Branch,23.0,Student,219.0,1996.38,6.496940888942756,2,C2- Young & Active
TX000939,35.05,Debit,Boston,Branch,30.0,Doctor,105.0,14330.47,3.584906863730958,1,C1 - Saver 
TX000940,214.73,Credit,Los Angeles,ATM,46.0,Doctor,26.0,5368.42,5.374027625782512,1,C1 - Saver 
TX000941,25.38,Debit,Louisville,Branch,57.0,Engineer,66.0,8616.05,3.2726061472891685,1,C1 - Saver 
TX000942,617.66,Debit,Memphis,ATM,41.0,Engineer,40.0,5906.58,6.427555848757907,0,C0 - High Spender  
TX000943,446.39,Debit,Houston,ATM,63.0,Retired,77.0,7863.6,6.103430697442801,1,C1 - Saver 
TX000944,377.92,Debit,Raleigh,Branch,33.0,Engineer,204.0,2254.71,5.937325101007334,2,C2- Young & Active
TX000945,11.04,Debit,Phoenix,Online,30.0,Engineer,43.0,6983.04,2.488234439880675,2,C2- Young & Active
TX000946,275.46,Debit,Fort Worth,ATM,36.0,Doctor,67.0,9697.75,5.622066145036211,1,C1 - Saver 
TX000947,179.76,Debit,Philadelphia,Online,78.0,Retired,81.0,5909.52,5.197170184543079,1,C1 - Saver 
TX000948,32.34,Debit,Kansas City,Branch,44.0,Doctor,45.0,7847.62,3.506757877322648,1,C1 - Saver 
TX000949,273.92,Debit,Portland,Branch,79.0,Retired,109.0,4543.56,5.616480146253404,1,C1 - Saver 
TX000950,375.45,Debit,Fort Worth,Branch,19.0,Student,32.0,1307.23,5.930785236296131,2,C2- Young & Active
TX000951,388.98,Debit,Fresno,ATM,23.0,Student,155.0,1819.91,5.966095455757441,2,C2- Young & Active
TX000952,492.84,Debit,Indianapolis,ATM,25.0,Student,38.0,577.67,6.202211578085641,2,C2- Young & Active
TX000953,148.85,Debit,Mesa,ATM,57.0,Doctor,25.0,7802.36,5.009634793762672,1,C1 - Saver 
TX000956,185.99,Credit,Fresno,Branch,41.0,Engineer,53.0,402.45,5.231055139488869,2,C2- Young & Active
TX000957,322.48,Debit,Jacksonville,ATM,27.0,Student,57.0,1238.43,5.779137288227622,2,C2- Young & Active
TX000958,20.27,Debit,Miami,Branch,18.0,Student,22.0,796.35,3.0572976292121457,2,C2- Young & Active
TX000959,280.61,Debit,Mesa,ATM,47.0,Engineer,129.0,7888.76,5.64052313501701,1,C1 - Saver 
TX000960,199.02,Debit,Houston,ATM,61.0,Retired,269.0,4658.89,5.29841736154837,1,C1 - Saver 
TX000961,104.23,Credit,Louisville,Online,63.0,Retired,108.0,5009.29,4.656148430752721,1,C1 - Saver 
TX000962,353.59,Credit,New York,Branch,52.0,Retired,109.0,1822.34,5.8709621924528355,2,C2- Young & Active
TX000963,55.86,Debit,Seattle,Online,39.0,Engineer,68.0,5346.46,4.040592106222854,1,C1 - Saver 
TX000965,95.55,Debit,Louisville,Branch,33.0,Engineer,51.0,2434.74,4.570061008874523,2,C2- Young & Active
TX000966,477.07,Debit,Columbus,Online,27.0,Engineer,278.0,6568.07,6.169757165284295,2,C2- Young & Active
TX000968,21.41,Debit,Louisville,Online,57.0,Doctor,99.0,658.91,3.1095072878128356,1,C1 - Saver 
TX000969,278.28,Debit,Jacksonville,Branch,28.0,Student,26.0,1346.88,5.63221486279678,2,C2- Young & Active
TX000970,388.1,Credit,Los Angeles,Online,73.0,Retired,40.0,3022.12,5.963836379990508,1,C1 - Saver 
TX000971,215.39,Debit,Detroit,ATM,27.0,Student,216.0,1582.55,5.377082335183691,2,C2- Young & Active
TX000972,194.37,Debit,Milwaukee,ATM,66.0,Doctor,161.0,14395.88,5.274895196603544,1,C1 - Saver 
TX000973,37.7,Debit,Miami,ATM,20.0,Student,109.0,1741.1,3.655839600035736,2,C2- Young & Active
TX000974,19.59,Debit,Charlotte,Branch,64.0,Retired,122.0,1061.69,3.0248055210396982,1,C1 - Saver 
TX000975,81.35,Debit,Houston,Online,41.0,Engineer,103.0,7192.45,4.410978456623649,1,C1 - Saver 
TX000976,314.54,Credit,Virginia Beach,Branch,58.0,Engineer,228.0,9923.45,5.754285456829308,1,C1 - Saver 
TX000977,466.64,Debit,Las Vegas,ATM,58.0,Doctor,11.0,10915.11,6.147698769138618,1,C1 - Saver 
TX000978,397.01,Debit,Los Angeles,ATM,22.0,Student,100.0,719.52,5.986477130596935,2,C2- Young & Active
TX000979,472.48,Debit,New York,Branch,55.0,Engineer,87.0,7128.82,6.160109673085693,1,C1 - Saver 
TX000980,67.15,Debit,Indianapolis,Online,59.0,Doctor,14.0,9028.49,4.221711158142542,1,C1 - Saver 
TX000981,102.67,Debit,Albuquerque,Branch,79.0,Retired,119.0,4656.94,4.641212777335021,1,C1 - Saver 
TX000982,460.09,Credit,Fresno,Online,35.0,Doctor,146.0,6990.64,6.133593251707915,1,C1 - Saver 
TX000983,453.49,Debit,Seattle,Branch,66.0,Doctor,147.0,6366.43,6.119175911175262,1,C1 - Saver 
TX000984,267.17,Debit,Seattle,ATM,26.0,Student,170.0,1382.62,5.591621107767871,2,C2- Young & Active
TX000985,111.26,Debit,Boston,ATM,66.0,Doctor,43.0,14350.11,4.720817609514054,1,C1 - Saver 
TX000986,121.17,Debit,Phoenix,ATM,68.0,Doctor,158.0,12990.77,4.8054135174159684,1,C1 - Saver 
TX000987,213.28,Debit,Mesa,Branch,51.0,Retired,94.0,4835.91,5.367283571012759,1,C1 - Saver 
TX000988,187.88,Debit,Nashville,ATM,60.0,Engineer,180.0,2154.58,5.2411118927772575,1,C1 - Saver 
TX000989,471.88,Credit,San Jose,Online,34.0,Doctor,141.0,14833.34,6.158841656516114,1,C1 - Saver 
TX000990,83.79,Debit,Nashville,ATM,57.0,Engineer,47.0,5061.3,4.440177611315912,1,C1 - Saver 
TX000992,99.16,Debit,San Francisco,Online,79.0,Retired,202.0,2607.58,4.606768907351788,1,C1 - Saver 
TX000993,839.33,Credit,Louisville,Branch,60.0,Doctor,86.0,11538.97,6.733794671832054,0,C0 - High Spender  
TX000994,29.91,Credit,Philadelphia,Online,76.0,Retired,43.0,2834.84,3.431079756144025,1,C1 - Saver 
TX000995,4.24,Debit,San Diego,Online,38.0,Engineer,38.0,7822.73,1.6563214983329508,1,C1 - Saver 
TX000996,50.29,Credit,Raleigh,Online,58.0,Doctor,64.0,7604.9,3.937495801401177,1,C1 - Saver 
TX000997,135.85,Debit,Fresno,Online,57.0,Retired,269.0,1480.39,4.918885435486688,1,C1 - Saver 
TX000998,368.53,Debit,Raleigh,Branch,68.0,Doctor,34.0,13696.31,5.912231927890838,1,C1 - Saver 
TX000999,17.95,Credit,Sacramento,Branch,64.0,Doctor,135.0,12344.9,2.9418039315284354,1,C1 - Saver 
TX001000,127.8,Credit,Virginia Beach,Branch,31.0,Engineer,47.0,8630.99,4.858260813670253,1,C1 - Saver 
TX001001,16.73,Debit,Houston,Online,45.0,Engineer,48.0,2202.62,2.8752581200861167,2,C2- Young & Active
TX001002,317.12,Debit,Fort Worth,Branch,44.0,Doctor,80.0,14409.74,5.7624286700889344,1,C1 - Saver 
TX001003,476.63,Debit,Charlotte,ATM,79.0,Retired,115.0,4894.25,6.168836374176023,1,C1 - Saver 
TX001004,156.58,Debit,Portland,Branch,24.0,Student,160.0,8981.61,5.059933265817542,1,C1 - Saver 
TX001005,55.12,Credit,Houston,Online,34.0,Engineer,261.0,3791.99,4.02749225523426,2,C2- Young & Active
TX001006,15.74,Debit,Denver,Branch,27.0,Student,38.0,690.16,2.8178010650613294,2,C2- Young & Active
TX001008,297.15,Debit,Phoenix,Online,76.0,Retired,178.0,5449.37,5.697596715569115,1,C1 - Saver 
TX001009,647.85,Debit,Omaha,Branch,36.0,Doctor,121.0,13779.97,6.47520156518324,0,C0 - High Spender  
TX001010,75.04,Debit,El Paso,ATM,49.0,Engineer,178.0,9648.6,4.331259517620229,1,C1 - Saver 
TX001011,273.92,Debit,Virginia Beach,Online,28.0,Student,35.0,1029.15,5.616480146253404,2,C2- Young & Active
TX001012,215.8,Credit,Jacksonville,Branch,51.0,Retired,66.0,3656.62,5.378975269565491,1,C1 - Saver 
TX001013,963.77,Debit,Louisville,ATM,41.0,Engineer,248.0,6710.51,6.8718897309621125,0,C0 - High Spender  
TX001014,420.6,Debit,Louisville,Branch,26.0,Student,55.0,1778.75,6.044056997227153,2,C2- Young & Active
TX001015,688.36,Credit,Memphis,Branch,23.0,Student,22.0,5191.13,6.535763630931512,0,C0 - High Spender  
TX001016,285.18,Credit,Sacramento,Branch,55.0,Doctor,150.0,14847.97,5.6566209834785885,1,C1 - Saver 
TX001017,213.55,Debit,Boston,ATM,63.0,Doctor,15.0,5238.37,5.368542811437534,1,C1 - Saver 
TX001018,463.11,Credit,Las Vegas,Branch,51.0,Doctor,159.0,10238.82,6.140121593095365,1,C1 - Saver 
TX001021,309.56,Debit,Charlotte,Online,58.0,Doctor,147.0,972.04,5.7383771194207,1,C1 - Saver 
TX001022,377.08,Credit,Mesa,Branch,26.0,Student,71.0,6430.86,5.935105813438597,2,C2- Young & Active
TX001023,77.25,Debit,Virginia Beach,Branch,68.0,Doctor,157.0,14077.97,4.359908829420263,1,C1 - Saver 
TX001024,146.92,Debit,Portland,ATM,64.0,Retired,272.0,3990.6,4.996671587078869,1,C1 - Saver 
TX001025,126.6,Debit,San Antonio,Branch,22.0,Student,146.0,961.65,4.848900370910689,2,C2- Young & Active
TX001026,101.34,Debit,Boston,ATM,24.0,Student,46.0,703.26,4.628300603376946,2,C2- Young & Active
TX001027,184.97,Debit,Denver,Branch,58.0,Doctor,268.0,1156.67,5.225585370381937,1,C1 - Saver 
TX001028,451.15,Debit,Colorado Springs,ATM,46.0,Engineer,175.0,1356.47,6.1140139831864895,2,C2- Young & Active
TX001029,516.47,Credit,Charlotte,ATM,25.0,Student,94.0,1305.06,6.248951552444647,2,C2- Young & Active
TX001030,880.04,Debit,Sacramento,ATM,25.0,Student,29.0,261.97,6.781103027856688,0,C0 - High Spender  
TX001032,66.69,Credit,San Antonio,Branch,25.0,Student,140.0,1210.33,4.214938458520516,2,C2- Young & Active
TX001033,95.75,Debit,Los Angeles,Branch,31.0,Engineer,169.0,337.62,4.572130331909891,2,C2- Young & Active
TX001035,98.03,Debit,El Paso,Branch,54.0,Engineer,165.0,6323.45,4.5954228345332115,1,C1 - Saver 
TX001036,617.66,Debit,Boston,ATM,42.0,Engineer,128.0,7155.95,6.427555848757907,0,C0 - High Spender  
TX001037,888.57,Debit,San Antonio,Online,62.0,Retired,102.0,7896.14,6.790738199906102,0,C0 - High Spender  
TX001038,107.48,Debit,Omaha,Branch,22.0,Student,129.0,591.23,4.686565824192085,2,C2- Young & Active
TX001039,36.57,Debit,Omaha,ATM,62.0,Retired,69.0,2583.07,3.6262058595858777,1,C1 - Saver 
TX001040,575.62,Debit,Oklahoma City,Online,43.0,Doctor,129.0,234.41,6.357183470693631,2,C2- Young & Active
TX001041,84.89,Debit,San Jose,ATM,37.0,Engineer,70.0,4735.61,4.453067407778134,2,C2- Young & Active
TX001043,180.65,Debit,Charlotte,Branch,22.0,Student,38.0,816.01,5.202081758667211,2,C2- Young & Active
TX001044,7.76,Credit,Las Vegas,Online,52.0,Retired,84.0,7393.11,2.1701959049483,1,C1 - Saver 
TX001045,109.3,Debit,Fort Worth,Branch,56.0,Doctor,27.0,13510.11,4.703203926259457,1,C1 - Saver 
TX001046,230.08,Debit,Austin,Online,79.0,Retired,124.0,4466.1,5.442763970913065,1,C1 - Saver 
TX001047,361.92,Debit,Detroit,ATM,54.0,Retired,111.0,7474.31,5.8941824243014285,1,C1 - Saver 
TX001048,71.29,Debit,Chicago,ATM,68.0,Retired,55.0,7225.63,4.280685807012206,1,C1 - Saver 
TX001049,122.45,Debit,New York,Branch,46.0,Doctor,98.0,7255.49,4.8158362157911885,1,C1 - Saver 
TX001050,642.53,Debit,Mesa,ATM,65.0,Doctor,128.0,11417.91,6.466968645996121,1,C1 - Saver 
TX001051,62.86,Debit,Houston,Branch,25.0,Student,31.0,1040.43,4.156693187286636,2,C2- Young & Active
TX001052,175.21,Credit,Mesa,ATM,69.0,Doctor,69.0,6039.04,5.1716764655806395,1,C1 - Saver 
TX001053,168.0,Credit,Tucson,Branch,32.0,Engineer,11.0,3498.58,5.1298987149230735,2,C2- Young & Active
TX001054,11.46,Debit,Chicago,Online,67.0,Retired,73.0,6628.75,2.522523513359307,1,C1 - Saver 
TX001055,382.07,Credit,Omaha,Branch,62.0,Doctor,147.0,10156.09,5.9482177401047,1,C1 - Saver 
TX001056,13.48,Debit,Las Vegas,Online,18.0,Student,20.0,521.88,2.6727683869575705,2,C2- Young & Active
TX001057,65.32,Debit,Mesa,ATM,28.0,Student,54.0,9165.02,4.1944915108270395,1,C1 - Saver 
TX001058,83.07,Debit,Miami,Branch,27.0,Engineer,291.0,6704.76,4.431649785147205,2,C2- Young & Active
TX001059,730.1,Credit,Chicago,Branch,77.0,Retired,93.0,6384.05,6.59455024929927,0,C0 - High Spender  
TX001060,85.31,Debit,Kansas City,ATM,62.0,Retired,27.0,6095.65,4.457945466231566,1,C1 - Saver 
TX001061,726.61,Debit,Phoenix,ATM,18.0,Student,277.0,1008.76,6.589765190364805,2,C2- Young & Active
TX001062,130.4,Debit,Raleigh,Branch,45.0,Engineer,63.0,4381.24,4.8782461060505105,1,C1 - Saver 
TX001063,68.1,Debit,Milwaukee,ATM,20.0,Student,47.0,1382.8,4.235554730773624,2,C2- Young & Active
TX001064,65.26,Debit,Sacramento,Branch,26.0,Student,72.0,7380.63,4.1935863968717495,2,C2- Young & Active
TX001065,191.62,Debit,Jacksonville,Branch,63.0,Doctor,51.0,1981.67,5.260719336132718,1,C1 - Saver 
TX001066,212.88,Debit,Fresno,Online,39.0,Doctor,122.0,7036.72,5.365415110080531,1,C1 - Saver 
TX001067,88.38,Debit,Virginia Beach,ATM,30.0,Engineer,138.0,3707.82,4.492896943505305,2,C2- Young & Active
TX001070,390.09,Debit,El Paso,Online,26.0,Engineer,49.0,2617.23,5.968937712526371,2,C2- Young & Active
TX001071,48.29,Debit,San Diego,Online,37.0,Engineer,242.0,8883.4,3.8977212207172864,1,C1 - Saver 
TX001072,333.83,Debit,Fresno,ATM,63.0,Retired,135.0,1660.66,5.813622940335733,1,C1 - Saver 
TX001073,1074.29,Debit,Portland,Branch,67.0,Retired,79.0,2011.6,6.98034567162293,0,C0 - High Spender  
TX001074,100.27,Debit,Miami,Online,79.0,Retired,51.0,4309.9,4.617790217344194,1,C1 - Saver 
TX001075,44.54,Debit,San Antonio,ATM,31.0,Engineer,164.0,362.4,3.8185910606355935,2,C2- Young & Active
TX001077,82.17,Debit,Fort Worth,Branch,28.0,Student,21.0,1913.06,4.420886705880596,2,C2- Young & Active
TX001078,1045.45,Debit,Baltimore,Online,19.0,Student,150.0,563.46,6.9531587624359865,0,C0 - High Spender  
TX001079,447.42,Debit,Charlotte,Online,32.0,Engineer,65.0,6133.22,6.105730293236325,2,C2- Young & Active
TX001080,590.26,Credit,Austin,Branch,25.0,Student,48.0,1068.28,6.382255852982353,2,C2- Young & Active
TX001081,192.73,Debit,Milwaukee,Branch,71.0,Retired,157.0,2037.75,5.266465437098854,1,C1 - Saver 
TX001083,136.05,Debit,Atlanta,Online,24.0,Student,63.0,1127.54,4.920345822748795,2,C2- Young & Active
TX001084,11.57,Credit,New York,Branch,56.0,Retired,64.0,2061.61,2.531313022602156,1,C1 - Saver 
TX001086,7.82,Debit,Boston,ATM,36.0,Engineer,273.0,2240.49,2.1770218700187,2,C2- Young & Active
TX001087,79.43,Debit,Dallas,ATM,74.0,Retired,72.0,6579.37,4.387387240915977,1,C1 - Saver 
TX001088,386.97,Debit,Raleigh,Branch,58.0,Retired,137.0,1876.35,5.9609280170463315,1,C1 - Saver 
TX001089,51.22,Debit,Fresno,Branch,23.0,Student,82.0,1664.59,3.955465563270983,2,C2- Young & Active
TX001090,256.05,Debit,Nashville,ATM,54.0,Retired,35.0,6910.18,5.549270618501514,1,C1 - Saver 
TX001091,7.79,Debit,Los Angeles,Branch,34.0,Doctor,298.0,1319.85,2.1736147116970854,2,C2- Young & Active
TX001092,233.71,Debit,Louisville,Branch,63.0,Doctor,11.0,6095.5,5.458350709533451,1,C1 - Saver 
TX001093,176.37,Debit,Boston,Branch,55.0,Retired,126.0,2420.86,5.178237946217495,1,C1 - Saver 
TX001095,86.41,Debit,Fresno,ATM,75.0,Retired,125.0,3128.71,4.470609692592396,1,C1 - Saver 
TX001096,21.57,Debit,San Francisco,ATM,54.0,Retired,71.0,7587.48,3.1166215908294443,1,C1 - Saver 
TX001097,82.67,Debit,Milwaukee,Branch,26.0,Student,46.0,290.59,4.426880490307507,2,C2- Young & Active
TX001099,299.42,Credit,San Jose,Branch,63.0,Retired,53.0,4735.41,5.705181495569908,1,C1 - Saver 
TX001100,543.47,Debit,Los Angeles,ATM,18.0,Student,122.0,6165.03,6.299812844436419,2,C2- Young & Active
TX001101,346.76,Credit,San Jose,Branch,21.0,Student,116.0,1637.75,5.851512586680537,2,C2- Young & Active
TX001102,47.48,Debit,El Paso,Branch,24.0,Student,66.0,585.52,3.881151341761059,2,C2- Young & Active
TX001103,64.92,Debit,Atlanta,Branch,58.0,Engineer,236.0,5481.76,4.188441885601216,1,C1 - Saver 
TX001104,350.72,Credit,Fresno,ATM,28.0,Student,48.0,1982.9,5.862835404510801,2,C2- Young & Active
TX001105,3.8,Debit,Charlotte,Online,65.0,Doctor,174.0,5766.96,1.5686159179138452,1,C1 - Saver 
TX001106,22.54,Debit,El Paso,Online,26.0,Engineer,42.0,7139.11,3.1587011018321305,2,C2- Young & Active
TX001107,767.14,Credit,Mesa,Branch,62.0,Retired,38.0,4732.57,6.6439720082012315,0,C0 - High Spender  
TX001108,167.47,Debit,Sacramento,ATM,35.0,Engineer,103.0,2293.13,5.126757692398113,2,C2- Young & Active
TX001109,43.65,Credit,Charlotte,Branch,30.0,Engineer,212.0,2870.67,3.798854307322508,2,C2- Young & Active
TX001111,390.77,Debit,Portland,Online,44.0,Doctor,34.0,5500.56,5.970674932900425,1,C1 - Saver 
TX001112,508.16,Debit,Mesa,ATM,39.0,Engineer,131.0,5609.44,6.232762309002234,0,C0 - High Spender  
TX001114,332.33,Debit,Kansas City,ATM,27.0,Student,101.0,192.63,5.809132990264027,2,C2- Young & Active
TX001115,362.09,Debit,New York,Branch,32.0,Engineer,31.0,6590.28,5.894650737418622,2,C2- Young & Active
TX001116,42.58,Debit,San Jose,Online,30.0,Doctor,80.0,13485.0,3.774598329516474,1,C1 - Saver 
TX001118,248.66,Debit,Chicago,Online,28.0,Engineer,113.0,2571.39,5.520099992222905,2,C2- Young & Active
TX001119,461.25,Credit,Sacramento,Online,54.0,Doctor,171.0,676.1,6.136105870267234,2,C2- Young & Active
TX001120,61.77,Debit,Charlotte,Branch,56.0,Doctor,49.0,12352.2,4.13947725232944,1,C1 - Saver 
TX001121,268.92,Debit,Chicago,Branch,29.0,Engineer,148.0,8765.38,5.598125618797658,1,C1 - Saver 
TX001122,303.97,Debit,Fort Worth,Online,24.0,Student,77.0,1590.88,5.7202134111139475,2,C2- Young & Active
TX001123,219.02,Credit,San Diego,Online,54.0,Engineer,68.0,7375.73,5.3937184513112895,1,C1 - Saver 
TX001124,125.14,Debit,Baltimore,Branch,20.0,Student,31.0,1845.18,4.837392401235505,2,C2- Young & Active
TX001125,47.6,Debit,Austin,Online,53.0,Engineer,115.0,1382.51,3.883623530906448,2,C2- Young & Active
TX001126,592.82,Debit,Memphis,Online,74.0,Retired,248.0,7508.98,6.386576243136655,1,C1 - Saver 
TX001127,372.5,Debit,Nashville,ATM,22.0,Student,211.0,3901.82,5.922918004572872,2,C2- Young & Active
TX001128,4.72,Debit,Fort Worth,Branch,32.0,Engineer,20.0,4792.01,1.7439688053917064,2,C2- Young & Active
TX001129,144.93,Debit,Fresno,Branch,42.0,Engineer,74.0,6887.52,4.983127054679654,1,C1 - Saver 
TX001130,316.56,Debit,Denver,Online,28.0,Engineer,261.0,8643.51,5.760666776856913,1,C1 - Saver 
TX001132,421.25,Debit,Fort Worth,Online,25.0,Student,66.0,7174.69,6.04559755568791,2,C2- Young & Active
TX001133,185.71,Debit,Virginia Beach,Branch,48.0,Engineer,194.0,2679.91,5.2295566109772444,2,C2- Young & Active
TX001134,1432.02,Debit,Louisville,Branch,60.0,Retired,138.0,4315.07,7.267539384464902,0,C0 - High Spender  
TX001135,26.27,Credit,Portland,Online,45.0,Engineer,177.0,8853.93,3.305787196857497,1,C1 - Saver 
TX001136,297.03,Debit,Austin,Online,61.0,Retired,151.0,1088.62,5.697194152579344,1,C1 - Saver 
TX001137,341.67,Debit,Omaha,Branch,53.0,Retired,96.0,1442.29,5.836767884926147,2,C2- Young & Active
TX001138,99.52,Debit,San Diego,ATM,52.0,Engineer,127.0,3798.09,4.610356712675391,1,C1 - Saver 
TX001140,139.69,Debit,Indianapolis,Online,52.0,Engineer,180.0,9567.94,4.946558888389122,1,C1 - Saver 
TX001142,112.72,Debit,Washington,Branch,31.0,Doctor,17.0,9630.0,4.733739286782799,1,C1 - Saver 
TX001143,568.88,Debit,Nashville,Branch,19.0,Student,105.0,1307.86,6.34542581234903,2,C2- Young & Active
TX001144,189.03,Debit,Oklahoma City,ATM,28.0,Student,50.0,1916.46,5.247181954433266,2,C2- Young & Active
TX001146,189.08,Debit,Miami,Branch,68.0,Doctor,238.0,10790.8,5.24744503617428,1,C1 - Saver 
TX001147,958.9,Debit,Memphis,Branch,31.0,Engineer,135.0,9977.49,6.866829112369492,0,C0 - High Spender  
TX001150,283.15,Debit,Baltimore,Online,24.0,Student,180.0,603.79,5.649502267743131,2,C2- Young & Active
TX001151,151.82,Debit,Chicago,ATM,51.0,Retired,105.0,2197.12,5.02926075821942,2,C2- Young & Active
TX001152,438.59,Debit,San Jose,Online,37.0,Engineer,103.0,8994.39,6.085842474318043,1,C1 - Saver 
TX001154,63.74,Debit,Chicago,Online,63.0,Retired,31.0,4336.4,4.170379248498098,1,C1 - Saver 
TX001156,501.15,Debit,Phoenix,Branch,47.0,Engineer,208.0,8821.84,6.218898879839348,1,C1 - Saver 
TX001157,917.81,Debit,Kansas City,ATM,64.0,Retired,75.0,3173.17,6.8230793545171435,0,C0 - High Spender  
TX001158,8.95,Debit,Oklahoma City,Online,76.0,Retired,102.0,3299.84,2.2975725511705014,1,C1 - Saver 
TX001159,173.6,Debit,Austin,Online,21.0,Student,160.0,421.44,5.162497643405501,2,C2- Young & Active
TX001160,149.4,Debit,Chicago,ATM,53.0,Retired,123.0,1035.22,5.0132984115157395,2,C2- Young & Active
